SYSTEM,SITE,ENBID,ENBNAME,SITE_NAME,CID,CELL_NAME,LAT,LONG,DIR,ANT_BW,TAC,EUARFCN,PCI,MCC,MNC
LTE,CBI1027,501182,CBI1027-L23,BAN PROMPHAN,31,L23-CBI1027-1C,13.312222,100.963333,230,30,33162,38852,263,520,17
LTE,CBI1027,501182,CBI1027-L23,BAN PROMPHAN,32,L23-CBI1027-2C,13.312222,100.963333,230,30,33162,39050,263,520,17
LTE,CBI1027,501182,CBI1027-L23,BAN PROMPHAN,33,L23-CBI1027-3C,13.312222,100.963333,230,30,33162,39248,263,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,11,L23-CBI1035-1A,13.348888,101.001944,0,30,33163,38852,346,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,12,L23-CBI1035-2A,13.348888,101.001944,0,30,33163,39050,346,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,13,L23-CBI1035-3A,13.348888,101.001944,0,30,33163,39248,346,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,22,L23-CBI1035-2B,13.348888,101.001944,120,30,33163,39050,347,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,23,L23-CBI1035-3B,13.348888,101.001944,120,30,33163,39248,347,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,21,L23-CBI1035-1B,13.348888,101.001944,120,30,33163,38852,347,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,31,L23-CBI1035-1C,13.348888,101.001944,240,30,33163,38852,345,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,32,L23-CBI1035-2C,13.348888,101.001944,240,30,33163,39050,345,520,17
LTE,CBI1035,501007,CBI1035-L23,SOI SAWADDEE,33,L23-CBI1035-3C,13.348888,101.001944,240,30,33163,39248,345,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,11,L23-CBI1233-1A,13.456111,101.033611,340,30,33161,38852,395,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,12,L23-CBI1233-2A,13.456111,101.033611,340,30,33161,39050,395,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,13,L23-CBI1233-3A,13.456111,101.033611,340,30,33161,39248,395,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,22,L23-CBI1233-2B,13.456111,101.033611,40,30,33161,39050,393,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,23,L23-CBI1233-3B,13.456111,101.033611,40,30,33161,39248,393,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,21,L23-CBI1233-1B,13.456111,101.033611,40,30,33161,38852,393,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,31,L23-CBI1233-1C,13.456111,101.033611,100,30,33161,38852,17,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,32,L23-CBI1233-2C,13.456111,101.033611,100,30,33161,39050,17,520,17
LTE,CBI1233,500981,CBI1233-L23,HINO MANUFACTURING,33,L23-CBI1233-3C,13.456111,101.033611,100,30,33161,39248,17,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,11,L23-CBI0341-1A,13.351111,100.985555,350,30,33161,38852,62,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,12,L23-CBI0341-2A,13.351111,100.985555,350,30,33161,39050,62,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,13,L23-CBI0341-3A,13.351111,100.985555,350,30,33161,39248,62,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,22,L23-CBI0341-2B,13.351111,100.985555,20,30,33161,39050,60,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,23,L23-CBI0341-3B,13.351111,100.985555,20,30,33161,39248,60,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,21,L23-CBI0341-1B,13.351111,100.985555,20,30,33161,38852,60,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,31,L23-CBI0341-1C,13.351111,100.985555,80,30,33161,38852,61,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,32,L23-CBI0341-2C,13.351111,100.985555,80,30,33161,39050,61,520,17
LTE,CBI0341,500568,CBI0341-L23,CHONBURIHOSPITAL,33,L23-CBI0341-3C,13.351111,100.985555,80,30,33161,39248,61,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,11,L23-CBI0824-1A,13.35721,101.03448,40,30,33163,38852,354,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,12,L23-CBI0824-2A,13.35721,101.03448,40,30,33163,39050,354,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,13,L23-CBI0824-3A,13.35721,101.03448,40,30,33163,39248,354,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,22,L23-CBI0824-2B,13.35721,101.03448,170,30,33163,39050,355,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,23,L23-CBI0824-3B,13.35721,101.03448,170,30,33163,39248,355,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,21,L23-CBI0824-1B,13.35721,101.03448,170,30,33163,38852,355,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,31,L23-CBI0824-1C,13.35721,101.03448,230,30,33163,38852,356,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,32,L23-CBI0824-2C,13.35721,101.03448,230,30,33163,39050,356,520,17
LTE,CBI0824,500476,CBI0824-L23,SUK SAMAT ROAD,33,L23-CBI0824-3C,13.35721,101.03448,230,30,33163,39248,356,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,11,L23-CBI0004-1A,13.449444,100.995555,0,30,33161,38852,402,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,12,L23-CBI0004-2A,13.449444,100.995555,0,30,33161,39050,402,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,13,L23-CBI0004-3A,13.449444,100.995555,0,30,33161,39248,402,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,22,L23-CBI0004-2B,13.449444,100.995555,130,30,33161,39050,403,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,23,L23-CBI0004-3B,13.449444,100.995555,130,30,33161,39248,403,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,21,L23-CBI0004-1B,13.449444,100.995555,130,30,33161,38852,403,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,31,L23-CBI0004-1C,13.449444,100.995555,210,30,33161,38852,290,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,32,L23-CBI0004-2C,13.449444,100.995555,210,30,33161,39050,290,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,33,L23-CBI0004-3C,13.449444,100.995555,210,30,33161,39248,290,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,42,L23-CBI0004-2D,13.449444,100.995555,210,30,33161,39050,427,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,43,L23-CBI0004-3D,13.449444,100.995555,210,30,33161,39248,427,520,17
LTE,CBI0004,500095,CBI0004-L23,BAN_KLANG,41,L23-CBI0004-1D,13.449444,100.995555,210,30,33161,38852,427,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,11,L23-CBI0519-1A,13.433055,101.061388,60,30,33163,38852,86,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,12,L23-CBI0519-2A,13.433055,101.061388,60,30,33163,39050,86,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,13,L23-CBI0519-3A,13.433055,101.061388,60,30,33163,39248,86,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,22,L23-CBI0519-2B,13.433055,101.061388,180,30,33163,39050,85,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,23,L23-CBI0519-3B,13.433055,101.061388,180,30,33163,39248,85,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,21,L23-CBI0519-1B,13.433055,101.061388,180,30,33163,38852,85,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,31,L23-CBI0519-1C,13.433055,101.061388,300,30,33163,38852,84,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,32,L23-CBI0519-2C,13.433055,101.061388,300,30,33163,39050,84,520,17
LTE,CBI0519,500386,CBI0519-L23,AMATA_PH5,33,L23-CBI0519-3C,13.433055,101.061388,300,30,33163,39248,84,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,11,L23-CBI0884-1A,13.021666,101.078333,10,30,33092,38852,312,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,12,L23-CBI0884-2A,13.021666,101.078333,10,30,33092,39050,312,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,13,L23-CBI0884-3A,13.021666,101.078333,10,30,33092,39248,312,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,22,L23-CBI0884-2B,13.021666,101.078333,70,30,33092,39050,266,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,23,L23-CBI0884-3B,13.021666,101.078333,70,30,33092,39248,266,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,21,L23-CBI0884-1B,13.021666,101.078333,70,30,33092,38852,266,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,31,L23-CBI0884-1C,13.021666,101.078333,130,30,33092,38852,204,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,32,L23-CBI0884-2C,13.021666,101.078333,130,30,33092,39050,204,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,33,L23-CBI0884-3C,13.021666,101.078333,130,30,33092,39248,204,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,42,L23-CBI0884-2D,13.021666,101.078333,190,30,33092,39050,313,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,43,L23-CBI0884-3D,13.021666,101.078333,190,30,33092,39248,313,520,17
LTE,CBI0884,501145,CBI0884-L23,AMATACITY02,41,L23-CBI0884-1D,13.021666,101.078333,190,30,33092,38852,313,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,11,L23-CBI1230-1A,13.43841,101.103068,350,30,33163,38852,405,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,12,L23-CBI1230-2A,13.43841,101.103068,350,30,33163,39050,405,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,13,L23-CBI1230-3A,13.43841,101.103068,350,30,33163,39248,405,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,22,L23-CBI1230-2B,13.43841,101.103068,170,30,33163,39050,406,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,23,L23-CBI1230-3B,13.43841,101.103068,170,30,33163,39248,406,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,21,L23-CBI1230-1B,13.43841,101.103068,170,30,33163,38852,406,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,31,L23-CBI1230-1C,13.43841,101.103068,250,30,33163,38852,407,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,32,L23-CBI1230-2C,13.43841,101.103068,250,30,33163,39050,407,520,17
LTE,CBR1230,501213,CBI1230-L23,ANUBAN DINSOR PHASE 9,33,L23-CBI1230-3C,13.43841,101.103068,250,30,33163,39248,407,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,11,L23-CBI0709-1A,13.268055,100.965555,310,30,33162,38852,115,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,12,L23-CBI0709-2A,13.268055,100.965555,310,30,33162,39050,115,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,13,L23-CBI0709-3A,13.268055,100.965555,310,30,33162,39248,115,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,22,L23-CBI0709-2B,13.268055,100.965555,30,30,33162,39050,114,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,23,L23-CBI0709-3B,13.268055,100.965555,30,30,33162,39248,114,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,21,L23-CBI0709-1B,13.268055,100.965555,30,30,33162,38852,114,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,31,L23-CBI0709-1C,13.268055,100.965555,90,30,33162,38852,116,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,32,L23-CBI0709-2C,13.268055,100.965555,90,30,33162,39050,116,520,17
LTE,CBI0709,501128,CBI0709-L23,KAO BOYANG,33,L23-CBI0709-3C,13.268055,100.965555,90,30,33162,39248,116,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,11,L23-CBI0784-1A,13.241944,100.936666,320,30,33162,38852,373,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,12,L23-CBI0784-2A,13.241944,100.936666,320,30,33162,39050,373,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,13,L23-CBI0784-3A,13.241944,100.936666,320,30,33162,39248,373,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,22,L23-CBI0784-2B,13.241944,100.936666,50,30,33162,39050,371,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,23,L23-CBI0784-3B,13.241944,100.936666,50,30,33162,39248,371,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,21,L23-CBI0784-1B,13.241944,100.936666,50,30,33162,38852,371,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,31,L23-CBI0784-1C,13.241944,100.936666,140,30,33162,38852,370,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,32,L23-CBI0784-2C,13.241944,100.936666,140,30,33162,39050,370,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,33,L23-CBI0784-3C,13.241944,100.936666,140,30,33162,39248,370,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,42,L23-CBI0784-2D,13.241944,100.936666,200,30,33162,39050,369,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,43,L23-CBI0784-3D,13.241944,100.936666,200,30,33162,39248,369,520,17
LTE,CBI0784,501139,CBI0784-L23,NATURAL PARK RESORT AND GOLF CLUB,41,L23-CBI0784-1D,13.241944,100.936666,200,30,33162,38852,369,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,11,L23-CBI0953-1A,13.318055,101.026111,0,30,33163,38852,58,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,12,L23-CBI0953-2A,13.318055,101.026111,0,30,33163,39050,58,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,13,L23-CBI0953-3A,13.318055,101.026111,0,30,33163,39248,58,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,22,L23-CBI0953-2B,13.318055,101.026111,80,30,33163,39050,59,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,23,L23-CBI0953-3B,13.318055,101.026111,80,30,33163,39248,59,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,21,L23-CBI0953-1B,13.318055,101.026111,80,30,33163,38852,59,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,31,L23-CBI0953-1C,13.318055,101.026111,250,30,33163,38852,57,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,32,L23-CBI0953-2C,13.318055,101.026111,250,30,33163,39050,57,520,17
LTE,CBI0953,501167,CBI0953-L23,WAT SAMAN RAT SAMAKKHI,33,L23-CBI0953-3C,13.318055,101.026111,250,30,33163,39248,57,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,12,L23-CBI1167-2A,13.288333,100.955555,320,30,33162,39050,65,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,13,L23-CBI1167-3A,13.288333,100.955555,320,30,33162,39248,65,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,11,L23-CBI1167-1A,13.288333,100.955555,320,30,33162,38852,65,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,21,L23-CBI1167-1B,13.288333,100.955555,50,30,33162,38852,63,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,22,L23-CBI1167-2B,13.288333,100.955555,50,30,33162,39050,63,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,23,L23-CBI1167-3B,13.288333,100.955555,50,30,33162,39248,63,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,32,L23-CBI1167-2C,13.288333,100.955555,180,30,33162,39050,64,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,33,L23-CBI1167-3C,13.288333,100.955555,180,30,33162,39248,64,520,17
LTE,CBI1167,501204,CBI1167-L23,KHAO LARM ROAD,31,L23-CBI1167-1C,13.288333,100.955555,180,30,33162,38852,64,520,17
LTE,CBI0927,501859,CBI0927B-L23,STUDENT ACTIVITY CENTER,133,L23-CBI0927-3M,13.275277,100.928333,100,30,33162,39248,262,520,17
LTE,CBI0927,501859,CBI0927B-L23,STUDENT ACTIVITY CENTER,142,L23-CBI0927-2N,13.275277,100.928333,320,30,33162,39050,120,520,17
LTE,CBI0927,501859,CBI0927B-L23,STUDENT ACTIVITY CENTER,143,L23-CBI0927-3N,13.275277,100.928333,320,30,33162,39248,120,520,17
LTE,CBI0927,501859,CBI0927B-L23,STUDENT ACTIVITY CENTER,141,L23-CBI0927-1N,13.275277,100.928333,320,30,33162,38852,120,520,17
LTE,CBI0929,501160,CBI0929-L23,STAFF RESIDENCE 3,51,L23-CBI0929-1E,13.272879,100.9289,270,30,33162,38852,138,520,17
LTE,CBI0929,501160,CBI0929-L23,STAFF RESIDENCE 3,52,L23-CBI0929-2E,13.272879,100.9289,270,30,33162,39050,138,520,17
LTE,CBI0929,501160,CBI0929-L23,STAFF RESIDENCE 3,53,L23-CBI0929-3E,13.272879,100.9289,270,30,33162,39248,138,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,11,L23-CBI1239-1A,13.27262,100.92382,340,30,33162,38852,233,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,12,L23-CBI1239-2A,13.27262,100.92382,340,30,33162,39050,233,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,13,L23-CBI1239-3A,13.27262,100.92382,340,30,33162,39248,233,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,22,L23-CBI1239-2B,13.27262,100.92382,140,30,33162,39050,193,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,23,L23-CBI1239-3B,13.27262,100.92382,140,30,33162,39248,193,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,11,L23-CBI0981-1A,13.4075,101.045555,30,30,33163,38852,281,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,12,L23-CBI0981-2A,13.4075,101.045555,30,30,33163,39050,281,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,13,L23-CBI0981-3A,13.4075,101.045555,30,30,33163,39248,281,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,22,L23-CBI0981-2B,13.4075,101.045555,50,30,33163,39050,279,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,23,L23-CBI0981-3B,13.4075,101.045555,50,30,33163,39248,279,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,21,L23-CBI0981-1B,13.4075,101.045555,50,30,33163,38852,279,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,31,L23-CBI0981-1C,13.4075,101.045555,110,30,33163,38852,200,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,32,L23-CBI0981-2C,13.4075,101.045555,110,30,33163,39050,200,520,17
LTE,CBI0981,501172,CBI0981-L23,PARINDA VILLAGE,33,L23-CBI0981-3C,13.4075,101.045555,110,30,33163,39248,200,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,21,L23-CBI1239-1B,13.27262,100.92382,140,30,33162,38852,193,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,31,L23-CBI1239-1C,13.27262,100.92382,220,30,33162,38852,407,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,32,L23-CBI1239-2C,13.27262,100.92382,220,30,33162,39050,407,520,17
LTE,CBI1239,501703,CBI1239-L23,BANG SEAN LANG SOI 12/1,33,L23-CBI1239-3C,13.27262,100.92382,220,30,33162,39248,407,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,11,L23-CBI1220-1A,13.375833,100.991388,30,30,33161,38852,12,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,12,L23-CBI1220-2A,13.375833,100.991388,30,30,33161,39050,12,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,13,L23-CBI1220-3A,13.375833,100.991388,30,30,33161,39248,12,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,22,L23-CBI1220-2B,13.375833,100.991388,130,30,33161,39050,13,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,23,L23-CBI1220-3B,13.375833,100.991388,130,30,33161,39248,13,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,21,L23-CBI1220-1B,13.375833,100.991388,130,30,33161,38852,13,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,31,L23-CBI1220-1C,13.375833,100.991388,200,30,33161,38852,14,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,32,L23-CBI1220-2C,13.375833,100.991388,200,30,33161,39050,14,520,17
LTE,CBI1220,501022,CBI1220-L23,TALAD MAI CHONBURI,33,L23-CBI1220-3C,13.375833,100.991388,200,30,33161,39248,14,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,11,L23-CBI1234-1A,13.462222,101.065277,100,30,33163,38852,327,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,12,L23-CBI1234-2A,13.462222,101.065277,100,30,33163,39050,327,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,13,L23-CBI1234-3A,13.462222,101.065277,100,30,33163,39248,327,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,22,L23-CBI1234-2B,13.462222,101.065277,150,30,33163,39050,328,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,23,L23-CBI1234-3B,13.462222,101.065277,150,30,33163,39248,328,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,21,L23-CBI1234-1B,13.462222,101.065277,150,30,33163,38852,328,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,31,L23-CBI1234-1C,13.462222,101.065277,210,30,33163,38852,329,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,32,L23-CBI1234-2C,13.462222,101.065277,210,30,33163,39050,329,520,17
LTE,CBR1234,501214,CBI1234-L23,SOI BAN KAO 26,33,L23-CBI1234-3C,13.462222,101.065277,210,30,33163,39248,329,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,11,L23-CBI0587-1A,13.334755,100.955441,340,30,33162,38852,366,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,12,L23-CBI0587-2A,13.334755,100.955441,340,30,33162,39050,366,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,13,L23-CBI0587-3A,13.334755,100.955441,340,30,33162,39248,366,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,22,L23-CBI0587-2B,13.334755,100.955441,75,30,33162,39050,367,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,23,L23-CBI0587-3B,13.334755,100.955441,75,30,33162,39248,367,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,21,L23-CBI0587-1B,13.334755,100.955441,75,30,33162,38852,367,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,31,L23-CBI0587-1C,13.334755,100.955441,185,30,33162,38852,368,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,32,L23-CBI0587-2C,13.334755,100.955441,185,30,33162,39050,368,520,17
LTE,CBI0587,501522,CBI0587-L23,SOI NARTMONTASEVEE30 BESIDE CHONBURI FIELD_2,33,L23-CBI0587-3C,13.334755,100.955441,185,30,33162,39248,368,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,11,L23-CBI0590-1A,13.338055,100.955,0,30,33162,38852,117,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,12,L23-CBI0590-2A,13.338055,100.955,0,30,33162,39050,117,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,13,L23-CBI0590-3A,13.338055,100.955,0,30,33162,39248,117,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,22,L23-CBI0590-2B,13.338055,100.955,120,30,33162,39050,119,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,23,L23-CBI0590-3B,13.338055,100.955,120,30,33162,39248,119,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,21,L23-CBI0590-1B,13.338055,100.955,120,30,33162,38852,119,520,17
LTE,CBI0590,501513,CBI0590-L23,SOI NARTMONTASEVEE16 BESIDE CHONBURI FIELD_7,31,L23-CBI0590-1C,13.338055,100.955,240,30,33162,38852,118,520,17
