SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-3B,23,360,170,31002,520,17,39248
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-1A,11,360,170,31002,520,17,38852
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-2A,12,360,170,31002,520,17,39050
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-3A,13,360,170,31002,520,17,39248
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-3D,43,360,170,31002,520,17,39248
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-2D,42,360,170,31002,520,17,39050
LTE,BKK1304,13.82798866,100.5637505,L23-BKK1304-1D,41,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-1A,11,360,170,31002,520,17,38852
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-2A,12,360,170,31002,520,17,39050
LTE,BKK1357,13.82749544,100.5646629,L23-BKK1357-3A,13,360,170,31002,520,17,39248
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-3A,13,30,30,31001,520,17,39248
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-1A,11,30,30,31001,520,17,38852
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-2A,12,30,30,31001,520,17,39050
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-2B,22,105,30,31001,520,17,39050
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-1B,21,105,30,31001,520,17,38852
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-3B,23,105,30,31001,520,17,39248
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-3C,33,240,30,31001,520,17,39248
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-1C,31,240,30,31001,520,17,38852
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-2C,32,240,30,31001,520,17,39050
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-2D,42,310,30,31001,520,17,39050
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-1D,41,310,30,31001,520,17,38852
LTE,BKK7215,13.81012,100.54905,L23-BKK7215-3D,43,310,30,31001,520,17,39248
LTE,BKK1815,13.80493275,100.5605444,L23-BKK1815-1A,11,360,170,31002,520,17,38852
LTE,BKK1815,13.80493275,100.5605444,L23-BKK1815-2A,12,360,170,31002,520,17,39050
LTE,BKK1815,13.80493275,100.5605444,L23-BKK1815-3A,13,360,170,31002,520,17,39248
LTE,BKK1053,13.8284708,100.5675185,L23-BKK1053-1A,11,360,170,31002,520,17,38852
LTE,BKK1053,13.8284708,100.5675185,L23-BKK1053-3A,13,360,170,31002,520,17,39248
LTE,BKK1053,13.8284708,100.5675185,L23-BKK1053-2A,12,360,170,31002,520,17,39050
LTE,BKK1053,13.8284708,100.5675185,L23-BKK1053-2B,22,360,170,31002,520,17,39050
LTE,BKK1053,13.8284708,100.5675185,L23-BKK1053-3B,23,360,170,31002,520,17,39248
LTE,BKK1053,13.8284708,100.5675185,L23-BKK1053-1B,21,360,170,31002,520,17,38852
LTE,BKK1825,13.809803,100.567568,L23-BKK1825-1A,11,360,170,31022,520,17,38852
LTE,BKK1825,13.809803,100.567568,L23-BKK1825-2A,12,360,170,31022,520,17,39050
LTE,BKK1825,13.809803,100.567568,L23-BKK1825-3A,13,360,170,31022,520,17,39248
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-1A,11,360,170,31001,520,17,0
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-2A,12,360,170,31001,520,17,0
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-3A,13,360,170,31001,520,17,0
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-3B,23,360,170,31001,520,17,39248
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-2B,22,360,170,31001,520,17,39050
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-1B,21,360,170,31001,520,17,38852
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-1C,31,360,170,31001,520,17,38852
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-2C,32,360,170,31001,520,17,39050
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-3C,33,360,170,31001,520,17,39248
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-3D,43,360,170,31001,520,17,39248
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-2D,42,360,170,31001,520,17,39050
LTE,BKK1054,13.81368693,100.5485411,L23-BKK1054-1D,41,360,170,31001,520,17,38852
LTE,BKK3428,13.80900979,100.5674716,L23-BKK3428-1A,11,360,170,31022,520,17,38852
LTE,BKK3428,13.80900979,100.5674716,L23-BKK3428-2A,12,360,170,31022,520,17,39050
LTE,BKK3428,13.80900979,100.5674716,L23-BKK3428-3A,13,360,170,31022,520,17,39248
LTE,BKK3428,13.80900979,100.5674716,L23-BKK3428-3B,23,360,170,31022,520,17,39248
LTE,BKK3428,13.80900979,100.5674716,L23-BKK3428-2B,22,360,170,31022,520,17,39050
LTE,BKK3428,13.80900979,100.5674716,L23-BKK3428-1B,21,360,170,31022,520,17,38852
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-1A,11,350,30,31122,520,17,38852
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-2A,12,350,30,31122,520,17,39050
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-3A,13,350,30,31122,520,17,39248
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-3B,23,80,30,31122,520,17,39248
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-2B,22,80,30,31122,520,17,39050
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-1B,21,80,30,31122,520,17,38852
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-1C,31,170,30,31122,520,17,38852
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-2C,32,170,30,31122,520,17,39050
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-3C,33,170,30,31122,520,17,39248
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-3D,43,260,30,31122,520,17,39248
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-2D,42,260,30,31122,520,17,39050
LTE,BKK4080,13.84517,100.58351,L23-BKK4080-1D,41,260,30,31122,520,17,38852
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-1A,11,350,30,31002,520,17,38852
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-2A,12,350,30,31002,520,17,39050
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-3A,13,350,30,31002,520,17,39248
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-3B,23,50,30,31002,520,17,39248
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-2B,22,50,30,31002,520,17,39050
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-1B,21,50,30,31002,520,17,38852
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-1C,31,120,30,31002,520,17,38852
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-2C,32,120,30,31002,520,17,39050
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-3C,33,120,30,31002,520,17,39248
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-3D,43,200,30,31002,520,17,39248
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-2D,42,200,30,31002,520,17,39050
LTE,BKAC501,13.834496,100.557884,L23-BKK4543-1D,41,200,30,31002,520,17,38852
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2K,112,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2L,122,360,170,31002,520,17,39050
LTE,BKK1923,13.81362266,100.5613422,L23-BKK1923-2M,132,360,170,31002,520,17,39050
LTE,BKK2907,13.821173,100.582223,L23-BKK2907-3D,43,200,30,31022,520,17,39248
LTE,BKK2907,13.821173,100.582223,L23-BKK2907-1D,41,200,30,31022,520,17,38852
LTE,BKK2907,13.821173,100.582223,L23-BKK2907-2D,42,200,30,31022,520,17,39050
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-2B,22,360,170,31003,520,17,39050
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-1B,21,360,170,31003,520,17,38852
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-3B,23,360,170,31003,520,17,39248
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-3A,13,360,170,31003,520,17,39248
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-1A,11,360,170,31003,520,17,38852
LTE,BKK1560,13.79630989,100.5604593,L23-BKK1560-3C,33,360,170,31003,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2A,12,0,30,31002,520,17,39050
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1A,11,0,30,31002,520,17,38852
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3A,13,0,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3B,23,55,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1B,21,55,30,31002,520,17,38852
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2B,22,55,30,31002,520,17,39050
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2C,32,165,30,31002,520,17,39050
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1C,31,165,30,31002,520,17,38852
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3C,33,165,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3D,43,360,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1D,41,360,30,31002,520,17,38852
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2D,42,360,30,31002,520,17,39050
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2E,52,360,30,31002,520,17,39050
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1E,51,360,30,31002,520,17,38852
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3E,53,360,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-3F,63,360,30,31002,520,17,39248
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-1F,61,360,30,31002,520,17,38852
LTE,BKK1660,13.82087632,100.563629,L23-BKK1660-2F,62,360,30,31002,520,17,39050
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-1A,11,360,170,31003,520,17,38852
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-2A,12,360,170,31003,520,17,39050
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-3A,13,360,170,31003,520,17,39248
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-3B,23,360,170,31003,520,17,39248
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-2B,22,360,170,31003,520,17,39050
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-1B,21,360,170,31003,520,17,38852
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-1C,31,360,170,31003,520,17,38852
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-2C,32,360,170,31003,520,17,39050
LTE,BKK3468,13.798328,100.548244,L23-BKK3468-3C,33,360,170,31003,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-1A,11,360,30,31002,520,17,38852
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-2A,12,360,30,31002,520,17,39050
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-3A,13,360,30,31002,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-3B,23,360,30,31002,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-2B,22,360,30,31002,520,17,39050
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-1B,21,360,30,31002,520,17,38852
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-1C,31,360,30,31002,520,17,38852
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-2C,32,360,30,31002,520,17,39050
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-3C,33,360,30,31002,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-3D,43,360,30,31002,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-2D,42,360,30,31002,520,17,39050
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-1D,41,360,30,31002,520,17,38852
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-1E,51,360,30,31002,520,17,38852
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-2E,52,360,30,31002,520,17,39050
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-3E,53,360,30,31002,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-3F,63,360,30,31002,520,17,39248
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-2F,62,360,30,31002,520,17,39050
LTE,BKK3581,13.809662,100.558539,L23-BKK3581-1F,61,360,30,31002,520,17,38852
LTE,BKK0565,13.84133971,100.5820265,L23-BKK0565-1D,41,295,30,31122,520,17,38852
LTE,BKK0565,13.84133971,100.5820265,L23-BKK0565-2D,42,295,30,31122,520,17,39050
LTE,BKK0565,13.84133971,100.5820265,L23-BKK0565-3D,43,295,30,31122,520,17,39248
LTE,BKK2506,13.82534077,100.5749624,L23-BKK2506-1D,41,260,30,31022,520,17,38852
LTE,BKK2506,13.82534077,100.5749624,L23-BKK2506-2D,42,260,30,31022,520,17,39050
LTE,BKK2506,13.82534077,100.5749624,L23-BKK2506-3D,43,260,30,31022,520,17,39248
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-1B,21,90,30,31002,520,17,38852
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-2C,32,150,30,31002,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1A,11,225,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2A,12,225,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3A,13,225,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3B,23,180,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2B,22,180,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1B,21,180,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1C,31,50,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2C,32,50,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3C,33,50,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3D,43,225,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2D,42,225,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1D,41,225,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1E,51,222,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2E,52,222,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3E,53,222,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3F,63,228,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2F,62,228,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1F,61,228,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1G,71,50,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2G,72,50,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3G,73,50,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3H,83,50,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2H,82,50,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1H,81,50,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1I,91,50,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2I,92,50,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3I,93,50,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3J,103,50,30,31003,520,17,39248
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2J,102,50,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1J,101,50,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-1K,111,220,30,31003,520,17,38852
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-2K,112,220,30,31003,520,17,39050
LTE,BKK3877,13.79974099,100.549187,L23-BKK3877-3K,113,220,30,31003,520,17,39248
LTE,BKK0683,13.8289528,100.5684745,L23-BKK0683-3D,43,275,30,31002,520,17,39248
LTE,BKK0683,13.8289528,100.5684745,L23-BKK0683-1D,41,275,30,31002,520,17,38852
LTE,BKK0683,13.8289528,100.5684745,L23-BKK0683-2D,42,275,30,31002,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-1A,11,80,30,31003,520,17,38852
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-2A,12,80,30,31003,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-3A,13,80,30,31003,520,17,39248
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-3B,23,80,30,31003,520,17,39248
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-2B,22,80,30,31003,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-1B,21,80,30,31003,520,17,38852
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-1C,31,330,30,31003,520,17,38852
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-2C,32,330,30,31003,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-3C,33,330,30,31003,520,17,39248
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-3D,43,175,30,31003,520,17,39248
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-2D,42,175,30,31003,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-1D,41,175,30,31003,520,17,38852
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-1E,51,20,30,31003,520,17,38852
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-2E,52,20,30,31003,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-3E,53,20,30,31003,520,17,39248
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-3F,63,170,30,31003,520,17,39248
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-2F,62,170,30,31003,520,17,39050
LTE,BKK3552,13.80008,100.54864,L23-BKK3552-1F,61,170,30,31003,520,17,38852
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-3D,43,300,30,31022,520,17,39248
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-1D,41,300,30,31022,520,17,38852
LTE,BKK6446,13.80485,100.57545,L23-BKK6446-2D,42,300,30,31022,520,17,39050
LTE,BKAC076,13.796336,100.560291,L23-BKK0702-1D,41,300,30,31003,520,17,38852
LTE,BKAC076,13.796336,100.560291,L23-BKK0702-2D,42,300,30,31003,520,17,39050
LTE,BKAC076,13.796336,100.560291,L23-BKK0702-3D,43,300,30,31003,520,17,39248
LTE,BKK2928,13.82980091,100.5637393,L23-BKK2928-1D,41,285,30,31002,520,17,38852
LTE,BKK2928,13.82980091,100.5637393,L23-BKK2928-2D,42,285,30,31002,520,17,39050
LTE,BKK2928,13.82980091,100.5637393,L23-BKK2928-3D,43,285,30,31002,520,17,39248
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-1A,11,360,170,31002,520,17,38852
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-2A,12,360,170,31002,520,17,39050
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-3A,13,360,170,31002,520,17,39248
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-3B,23,360,170,31002,520,17,39248
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-2B,22,360,170,31002,520,17,39050
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-1B,21,360,170,31002,520,17,38852
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-1C,31,360,170,31002,520,17,38852
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-2C,32,360,170,31002,520,17,39050
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-3C,33,360,170,31002,520,17,39248
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-3D,43,360,170,31002,520,17,39248
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-2D,42,360,170,31002,520,17,39050
LTE,BKK1879,13.823928,100.559485,L23-BKK1879-1D,41,360,170,31002,520,17,38852
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-1D,41,250,30,31002,520,17,38852
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-2D,42,250,30,31002,520,17,39050
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-3D,43,250,30,31002,520,17,39248
LTE,BKK2828,13.802214,100.555874,L23-BKK2828-1D,41,280,30,31002,520,17,38852
LTE,BKK2828,13.802214,100.555874,L23-BKK2828-2D,42,280,30,31002,520,17,39050
LTE,BKK2828,13.802214,100.555874,L23-BKK2828-3D,43,280,30,31002,520,17,39248
LTE,BKK3225,13.844465,100.561,L23-BKK3225-1D,41,200,30,31073,520,17,38852
LTE,BKK3225,13.844465,100.561,L23-BKK3225-2D,42,200,30,31073,520,17,39050
LTE,BKK3225,13.844465,100.561,L23-BKK3225-3D,43,200,30,31073,520,17,39248
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-1E,51,240,30,31122,520,17,38852
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-2E,52,240,30,31122,520,17,39050
LTE,BKK3503,13.84392739,100.5771485,L23-BKK3503-3E,53,240,30,31122,520,17,39248
LTE,BKK2004,13.821135,100.568376,L23-BKK2004-1D,41,210,30,31002,520,17,38852
LTE,BKK2004,13.821135,100.568376,L23-BKK2004-2D,42,210,30,31002,520,17,39050
LTE,BKK2004,13.821135,100.568376,L23-BKK2004-3D,43,210,30,31002,520,17,39248
LTE,BKK2004,13.821135,100.568376,L23-BKK2004-2G,72,165,30,31002,520,17,39050
LTE,BKK2004,13.821135,100.568376,L23-BKK2004-3G,73,165,30,31002,520,17,39248
LTE,BKK2004,13.821135,100.568376,L23-BKK2004-1G,71,165,30,31002,520,17,38852
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-3A,13,15,30,31001,520,17,39248
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-1A,11,15,30,31001,520,17,38852
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-2A,12,15,30,31001,520,17,39050
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-2B,22,115,30,31001,520,17,39050
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-1B,21,115,30,31001,520,17,38852
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-3B,23,115,30,31001,520,17,39248
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-3C,33,250,30,31001,520,17,39248
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-1C,31,250,30,31001,520,17,38852
LTE,BKK7049,13.82041,100.54776,L23-BKK7049-2C,32,250,30,31001,520,17,39050
LTE,BKK0008,13.851148,100.581834,L23-BKK0008-3D,43,195,30,31122,520,17,39248
LTE,BKK0008,13.851148,100.581834,L23-BKK0008-2D,42,195,30,31122,520,17,39050
LTE,BKK0008,13.851148,100.581834,L23-BKK0008-1D,41,195,30,31122,520,17,38852
LTE,BKK3263,13.816078,100.564929,L23-BKK3263-2D,42,210,30,31002,520,17,39050
LTE,BKK3263,13.816078,100.564929,L23-BKK3263-3D,43,210,30,31002,520,17,39248
LTE,BKK3263,13.816078,100.564929,L23-BKK3263-1D,41,210,30,31002,520,17,38852
LTE,BKK3263,13.816078,100.564929,L23-BKK3263-1E,51,270,30,31002,520,17,38852
LTE,BKK3263,13.816078,100.564929,L23-BKK3263-3E,53,270,30,31002,520,17,39248
LTE,BKK3263,13.816078,100.564929,L23-BKK3263-2E,52,270,30,31002,520,17,39050
LTE,BKK7048,13.82219,100.55207,L23-BKK7048-2A,12,10,30,31002,520,17,39050
LTE,BKK7048,13.82219,100.55207,L23-BKK7048-3A,13,10,30,31002,520,17,39248
LTE,BKK7048,13.82219,100.55207,L23-BKK7048-1A,11,10,30,31002,520,17,38852
LTE,BKK7048,13.82219,100.55207,L23-BKK7048-1B,21,260,30,31002,520,17,38852
LTE,BKK7048,13.82219,100.55207,L23-BKK7048-3B,23,260,30,31002,520,17,39248
LTE,BKK7048,13.82219,100.55207,L23-BKK7048-2B,22,260,30,31002,520,17,39050
LTE,BKK0395,13.8035,100.57107,L23-BKK0395-2D,42,240,30,31022,520,17,39050
LTE,BKK0395,13.8035,100.57107,L23-BKK0395-3D,43,240,30,31022,520,17,39248
LTE,BKK0395,13.8035,100.57107,L23-BKK0395-1D,41,240,30,31022,520,17,38852
LTE,BKK0395,13.8035,100.57107,L23-BKK0395-1E,51,300,30,31022,520,17,38852
LTE,BKK0395,13.8035,100.57107,L23-BKK0395-3E,53,300,30,31022,520,17,39248
LTE,BKK0395,13.8035,100.57107,L23-BKK0395-2E,52,300,30,31022,520,17,39050
LTE,BKK0716,13.820358,100.559694,L23-BKK0716-1E,51,270,30,31002,520,17,38852
LTE,BKK0716,13.820358,100.559694,L23-BKK0716-2E,52,270,30,31002,520,17,39050
LTE,BKK0716,13.820358,100.559694,L23-BKK0716-3E,53,270,30,31002,520,17,39248
LTE,BKK2887,13.82401108,100.5639182,L23-BKK2887-1D,41,210,30,31002,520,17,38852
LTE,BKK2887,13.82401108,100.5639182,L23-BKK2887-2D,42,210,30,31002,520,17,39050
LTE,BKK2887,13.82401108,100.5639182,L23-BKK2887-3D,43,210,30,31002,520,17,39248
LTE,BKK3685,13.824448,100.582505,L23-BKK3685-3D,43,210,30,31122,520,17,39248
LTE,BKK3685,13.824448,100.582505,L23-BKK3685-2D,42,210,30,31122,520,17,39050
LTE,BKK3685,13.824448,100.582505,L23-BKK3685-1D,41,210,30,31122,520,17,38852
LTE,BKK3685,13.824448,100.582505,L23-BKK3685-1E,51,300,30,31122,520,17,38852
LTE,BKK3685,13.824448,100.582505,L23-BKK3685-2E,52,300,30,31122,520,17,39050
LTE,BKK3685,13.824448,100.582505,L23-BKK3685-3E,53,300,30,31122,520,17,39248
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-1F,61,300,30,31022,520,17,38852
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-2F,62,300,30,31022,520,17,39050
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-3F,63,300,30,31022,520,17,39248
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-1D,41,190,30,31022,520,17,38852
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-2D,42,190,30,31022,520,17,39050
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-3D,43,190,30,31022,520,17,39248
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-3E,53,250,30,31022,520,17,39248
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-2E,52,250,30,31022,520,17,39050
LTE,BKK2119,13.808559,100.568606,L23-BKK2119-1E,51,250,30,31022,520,17,38852
LTE,BKK2461,13.81279666,100.5647221,L23-BKK2461-2E,52,330,30,31002,520,17,39050
