SYSTEM,SITE,LAT,LON,CELL_NAME,CID,DIR,ANT_BW,LAC,MCC,MNC,EUARFCN,PCI
LTE,BKK6591,13.72763,100.46205,L23-BKK6591-1D,41,300,30,31062,520,17,38852,304
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-1A,11,30,30,31111,520,17,38852,347
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-3A,13,30,30,31111,520,17,39248,347
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-2A,12,30,30,31111,520,17,39050,347
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-2B,22,90,30,31111,520,17,39050,348
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-3B,23,90,30,31111,520,17,39248,348
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-1B,21,90,30,31111,520,17,38852,348
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-1C,31,150,30,31111,520,17,38852,349
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-3C,33,150,30,31111,520,17,39248,349
LTE,BKK2615,13.688051,100.42472,L23-BKK2615-2C,32,150,30,31111,520,17,39050,349
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-1A,11,30,30,31111,520,17,38852,384
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-2A,12,30,30,31111,520,17,39050,384
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-3A,13,30,30,31111,520,17,39248,384
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-3B,23,125,30,31111,520,17,39248,374
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-2B,22,125,30,31111,520,17,39050,374
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-1B,21,125,30,31111,520,17,38852,374
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-1C,31,210,30,31111,520,17,38852,385
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-2C,32,210,30,31111,520,17,39050,385
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-3C,33,210,30,31111,520,17,39248,385
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-3D,43,295,30,31111,520,17,39248,386
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-2D,42,295,30,31111,520,17,39050,386
LTE,BKK5961,13.68921,100.38827,L23-BKK5961-1D,41,295,30,31111,520,17,38852,386
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-1A,11,0,30,31062,520,17,38852,172
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-3A,13,0,30,31062,520,17,39248,172
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-2A,12,0,30,31062,520,17,39050,172
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-2B,22,95,30,31062,520,17,39050,173
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-3B,23,95,30,31062,520,17,39248,173
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-1B,21,95,30,31062,520,17,38852,173
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-1C,31,250,30,31062,520,17,38852,174
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-3C,33,250,30,31062,520,17,39248,174
LTE,BKK6417,13.73277,100.43378,L23-BKK6417-2C,32,250,30,31062,520,17,39050,174
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-1A,11,25,30,31062,520,17,38852,58
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-2A,12,25,30,31062,520,17,39050,58
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-3A,13,25,30,31062,520,17,39248,58
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-3B,23,105,30,31062,520,17,39248,57
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-2B,22,105,30,31062,520,17,39050,57
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-1B,21,105,30,31062,520,17,38852,57
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-1C,31,170,30,31062,520,17,38852,59
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-2C,32,170,30,31062,520,17,39050,59
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-3C,33,170,30,31062,520,17,39248,59
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-3D,43,270,30,31062,520,17,39248,60
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-2D,42,270,30,31062,520,17,39050,60
LTE,BKK6423,13.71413,100.44293,L23-BKK6423-1D,41,270,30,31062,520,17,38852,60
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-1A,11,20,30,31111,520,17,38852,72
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-3A,13,20,30,31111,520,17,39248,72
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-2A,12,20,30,31111,520,17,39050,72
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-2B,22,90,30,31111,520,17,39050,71
LTE,BKK6652,13.69496,100.41803,L23-BKK6652-3B,23,90,30,31111,520,17,39248,71
