SYSTEM	SITE	LAT	LON	CELL_NAME	CID	DIR	ANT_BW	LAC	MCC	MNC	EARFCN	PCI
LTE	CBI0344-L23	13.3708732	100.9922811	L23-CBI0344-2F	62	190	30	33161	520	17	39050                                                       	114
LTE	CBI1020-L23	12.803055	100.95	L23-CBI1020-1C	31	200	30	33083	520	17	38852                                                       	354
LTE	CBI0027-L23	13.281111	101.4275	L23-CBI0027-3B	23	85	30	33121	520	17	39248                                                       	261
LTE	CBI1256-L23	13.309692	100.902806	L23-CBI1256-1A	11	0	30	33162	520	17	38852                                                       	57
LTE	CBI0310-L23	13.278611	100.932777	L23-CBI0310-2A	12	0	30	33162	520	17	39050                                                       	420
LTE	CBI1005-L23	13.46266	101.09326	L23-CBI1005-1A	11	10	30	33163	520	17	38852                                                       	37
LTE	CBI0218-L23	12.873888	100.918333	L23-CBI0218-2E	52	300	30	33083	520	17	39050                                                       	210
LTE	CBI0580-L23	13.086944	100.948055	L23-CBI0580-2A	12	340	30	33091	520	17	39050                                                       	341
LTE	CBI1159-L23	12.933055	100.975	L23-CBI1159-2C	32	210	30	33083	520	17	39050                                                       	225
LTE	CBI0275-L23	12.851944	100.900555	L23-CBI0275-1D	41	180	30	33083	520	17	38852                                                       	214
LTE	CBI0586-L23	13.336358	100.956928	L23-CBI0586-3A	13	320	30	33162	520	17	39248                                                       	129
LTE	CBI1230-L23	13.43841	101.103068	L23-CBI1230-2C	32	250	30	33163	520	17	39050                                                       	407
LTE	CBI0280-L23	13.2975	100.968888	L23-CBI0280-2B	22	100	30	33162	520	17	39050                                                       	352
LTE	CBI0820-L23	12.954166	100.943333	L23-CBI0820-1B	21	50	30	33083	520	17	38852                                                       	87
LTE	CBI1032-L23	13.29669	100.95834	L23-CBI1032-3D	43	200	30	33162	520	17	39248                                                       	76
LTE	CBI0620-L23	12.718888	100.903333	L23-CBI0620-3B	23	120	30	33083	520	17	39248                                                       	184
LTE	CBI0052-L23	13.383333	101.122222	L23-CBI0052-3B	23	40	30	33163	520	17	39248                                                       	185
LTE	CBI0304-L23	12.909444	100.897777	L23-CBI0304-2B	22	125	30	33081	520	17	39050                                                       	331
LTE	CBI1258-L23	12.67746	100.98586	L23-CBI1258-2B	22	110	30	33082	520	17	39050                                                       	23
LTE	CBI0041-L23	13.342777	101.187222	L23-CBI0041-1D	41	280	30	33163	520	17	38852                                                       	287
LTE	CBI1000-L23	13.486111	101.182222	L23-CBI1000-2B	22	160	30	33033	520	17	39050                                                       	356
LTE	CBI0158-L23	13.400555	101.008888	L23-CBI0158-1E	51	270	30	33161	520	17	38852                                                       	311
LTE	CBI0179-L23	12.756944	100.859444	L23-CBI0179-2B	22	120	30	33083	520	17	39050                                                       	306
LTE	CBI0591-L23	12.982777	100.928333	L23-CBI0591-2C	32	190	30	33081	520	17	39050                                                       	49
LTE	CBI1053-L23	12.73028	100.91122	L23-CBI1053-2B	22	80	30	33083	520	17	39050                                                       	401
LTE	CBI1049-L23	12.818611	100.918055	L23-CBI1049-2B	22	140	30	33083	520	17	39050                                                       	13
LTE	CBI0264-L23	12.935	100.9525	L23-CBI0264-3C	33	270	30	33083	520	17	39248                                                       	384
LTE	CBI1254-L23	12.65455	100.98153	L23-CBI1254-1C	31	260	30	33082	520	17	38852                                                       	181
LTE	CBI0754-L23	13.390146	101.184473	L23-CBI0754-3A	13	30	30	33033	520	17	39248                                                       	318
LTE	CBI0561-L23	13.2125	100.940833	L23-CBI0561-1F	61	330	30	33093	520	17	38852                                                       	184
LTE	CBI0992-L23	13.458055	101.045277	L23-CBI0992-3E	53	240	30	33163	520	17	39248                                                       	226
LTE	CBI0361-L23	12.93396225	100.8833429	L23-CBI0361-2F	62	0	30	33081	520	17	39050                                                       	486
LTE	CBI1056-L23	12.954166	100.981111	L23-CBI1056-1A	11	60	30	33083	520	17	38852                                                       	219
LTE	CBI0496-L23	13.058611	100.982777	L23-CBI0496-3B	23	105	30	33091	520	17	39248                                                       	57
LTE	CBI0147-L23	13.274278	100.93017	L23-CBI0147-1I	91	240	30	33162	520	17	38852                                                       	289
LTE	CBI0883-L23	13.168594	100.926414	L23-CBI0883-2A	12	0	30	33091	520	17	39050                                                       	486
LTE	CBI1274-L23	12.73557	100.89825	L23-CBI1274-1D	41	240	30	33083	520	17	38852                                                       	224
LTE	CBI0888-L23	13.165833	100.925277	L23-CBI0888-1E	51	190	30	33091	520	17	38852                                                       	192
LTE	CBI0518-L23	13.487222	101.2825	L23-CBI0518-3D	43	220	30	33033	520	17	39248                                                       	78
LTE	CBI1356-L23	13.394084	101.265551	L23-CBI1356-1C	31	220	30	33092	520	17	38852                                                       	270
LTE	CBI0888-L23	13.165833	100.925277	L23-CBI0888-2D	42	160	30	33091	520	17	39050                                                       	194
LTE	CBI0742-L23	12.915555	100.872222	L23-CBI0742-1A	11	330	30	33081	520	17	38852                                                       	134
LTE	CBI0143-L23	13.113888	100.925	L23-CBI0143-2A	12	10	30	33091	520	17	39050                                                       	265
LTE	CBI1282-L23	13.10299	100.92187	L23-CBI1282-2E	52	310	30	33091	520	17	39050                                                       	24
LTE	CBI1176-L23	12.92796	100.912971	L23-CBI1176-1B	21	100	30	33081	520	17	38852                                                       	364
LTE	CBI0970-L23	13.468055	101.060833	L23-CBI0970-2B	22	100	30	33163	520	17	39050                                                       	382
LTE	CBI0352-L23	13.35467	100.97687	L23-CBI0352-3H	83	240	30	33161	520	17	39248                                                       	246
LTE	CBI0125-L23	12.774166	100.929166	L23-CBI0125-1C	31	120	30	33083	520	17	38852                                                       	314
LTE	CBI0844-L23	13.320277	101.297777	L23-CBI0844-2A	12	0	30	33092	520	17	39050                                                       	370
LTE	CBI1066-L23	12.964722	100.993055	L23-CBI1066-3C	33	210	30	33083	520	17	39248                                                       	359
LTE	CBI0246-L23	13.158727	100.972404	L23-CBI0246-3B	23	60	30	33091	520	17	39248                                                       	421
LTE	CBI1380-L23	13.004879	101.08858	L23-CBI1380-2A	12	0	30	33092	520	17	39050                                                       	363
LTE	CBI0158-L23	13.400555	101.008888	L23-CBI0158-1C	31	150	30	33161	520	17	38852                                                       	313
LTE	CBI0079-L23	13.336944	101.064722	L23-CBI0079-1E	51	290	30	33163	520	17	38852                                                       	415
LTE	CBI1272-L23	13.15344	100.933244	L23-CBI1272-3C	33	120	30	33091	520	17	39248                                                       	342
LTE	CBI0366-L23	12.954166	100.906944	L23-CBI0366-3F	63	260	30	33081	520	17	39248                                                       	134
LTE	CBI0641-L23	12.927687	100.895082	L23-CBI0641-2A	12	0	30	33081	520	17	39050                                                       	483
LTE	CBI0731-L23	12.92462	100.77489	L23-CBI0731-3B	23	80	30	33081	520	17	39248                                                       	95
LTE	CBI0452-L23	13.081111	101.081111	L23-CBI0452-1A	11	330	30	33092	520	17	38852                                                       	253
LTE	CBI0191-L23	13.348333	101.120277	L23-CBI0191-1A	11	0	30	33163	520	17	38852                                                       	29
LTE	CBI0360-L23	13.3350689	100.9704927	L23-CBI0360-2A	12	360	30	33162	520	17	39050                                                       	477
LTE	CBI0042-L23	13.091666	101.284722	L23-CBI0042-2E	52	310	30	33092	520	17	39050                                                       	429
LTE	CBI1282-L23	13.10299	100.92187	L23-CBI1282-1A	11	40	30	33091	520	17	38852                                                       	284
LTE	CBI1001-L23	13.461111	101.128055	L23-CBI1001-2B	22	140	30	33033	520	17	39050                                                       	256
LTE	CBI0965-L23	12.6883721	100.9810932	L23-CBI0965-3E	53	0	30	33082	520	17	39248                                                       	487
LTE	CBI1279-L23	13.23557	101.14876	L23-CBI1279-3C	33	220	30	33163	520	17	39248                                                       	220
LTE	CBI0551-L23	13.451388	101.04	L23-CBI0551-3A	13	30	30	33163	520	17	39248                                                       	417
LTE	CBI0026-L23	13.381111	100.990833	L23-CBI0026-1C	31	100	30	33161	520	17	38852                                                       	20
LTE	CBI1166-L23	12.87986	100.89719	L23-CBI1166-2B	22	120	30	33083	520	17	39050                                                       	11
LTE	CBI0759-L23	12.960833	100.909166	L23-CBI0759-1B	21	180	30	33081	520	17	38852                                                       	171
LTE	CBI0400-L23	12.939722	100.915277	L23-CBI0400-1A	11	340	30	33081	520	17	38852                                                       	182
LTE	CBI0255-L23	13.344722	100.983055	L23-CBI0255-1A	11	0	30	33162	520	17	38852                                                       	409
LTE	CBI0580-L23	13.086944	100.948055	L23-CBI0580-1F	61	300	30	33091	520	17	38852                                                       	318
LTE	CBI0172-L23	13.246388	100.955277	L23-CBI0172-3B	23	150	30	33162	520	17	39248                                                       	34
LTE	CBI0797-L23	12.956944	100.910555	L23-CBI0797-2C	32	290	30	33081	520	17	39050                                                       	179
LTE	CBI0706-L23	12.949722	100.987222	L23-CBI0706-1B	21	150	30	33083	520	17	38852                                                       	372
LTE	CBI0833-L23	13.040277	100.955	L23-CBI0833-3A	13	0	30	33083	520	17	39248                                                       	97
LTE	CBI0700-L23	12.9375	100.939722	L23-CBI0700-2C	32	240	30	33083	520	17	39050                                                       	308
LTE	CBI0355-L23	12.95585165	100.9039855	L23-CBI0355-2B	22	0	30	33081	520	17	39050                                                       	435
LTE	CBI1315-L23	13.42371	101.31154	L23-CBI1315-2C	32	180	30	33092	520	17	39050                                                       	227
LTE	CBI1063-L23	12.91187	100.88541	L23-CBI1063-2B	22	100	30	33081	520	17	39050                                                       	408
LTE	CBI0682-L23	12.933713	100.897524	L23-CBI0682-1G	71	0	30	33081	520	17	38852                                                       	454
LTE	RYG0651-L23	12.922222	101.109166	L23-RYG0651-3D	43	180	30	33092	520	17	39248                                                       	310
LTE	CBI0561-L23	13.2125	100.940833	L23-CBI0561-1B	21	90	30	33093	520	17	38852                                                       	251
LTE	CBI1161-L23	13.30953	101.18176	L23-CBI1161-1D	41	220	30	33163	520	17	38852                                                       	179
LTE	CBI0190-L23	13.425	101.202222	L23-CBI0190-1B	21	80	30	33033	520	17	38852                                                       	162
LTE	CBI0847-L23	13.314722	100.951944	L23-CBI0847-1C	31	200	30	33162	520	17	38852                                                       	6
LTE	CBI1029-L23	12.936944	101.064166	L23-CBI1029-2B	22	60	30	33083	520	17	39050                                                       	377
LTE	CBI1316-L23	13.01515	101.0876	L23-CBI1316-3A	13	10	30	33092	520	17	39248                                                       	305
LTE	CBI0005-L23	13.286944	100.938888	L23-CBI0005-2E	52	265	30	33162	520	17	39050                                                       	214
LTE	CBI1326-L23	13.07255	100.89104	L23-CBI1326-1C	31	240	30	33091	520	17	38852                                                       	298
LTE	CBI0908-L23	13.38307	101.24921	L23-CBI0908-3A	13	0	30	33092	520	17	39248                                                       	136
LTE	CBI0002-L23	13.367562	100.990877	L23-CBI0002-3D	43	220	30	33161	520	17	39248                                                       	348
LTE	CBI0367-L23	13.270277	100.925	L23-CBI0367-1C	31	300	30	33162	520	17	38852                                                       	390
LTE	CBI0672-L23	12.9339662	100.8846975	L23-CBI0672-2A	12	30	30	33081	520	17	39050                                                       	43
LTE	CBI0672-L23	12.9339662	100.8846975	L23-CBI0672-2A	12	30	30	33081	520	17	39050                                                       	43
LTE	CBI0861-L23	13.141944	101.384444	L23-CBI0861-2B	22	90	30	33121	520	17	39050                                                       	184
LTE	CBI1242-L23	13.29361	101.260944	L23-CBI1242-3A	13	350	30	33092	520	17	39248                                                       	339
LTE	CBI1273-L23	13.0637	101.0877	L23-CBI1273-3A	13	80	30	33092	520	17	39248                                                       	23
LTE	CBI0821-L23	12.953888	100.890277	L23-CBI0821-3B	23	180	30	33081	520	17	39248                                                       	389
LTE	CBI0980-L23	13.346388	100.978055	L23-CBI0980-1C	31	180	30	33162	520	17	38852                                                       	275
LTE	CBI0048-L23	13.075555	100.908055	L23-CBI0048-1D	41	270	30	33091	520	17	38852                                                       	386
LTE	CBI0763-L23	12.935833	100.919166	L23-CBI0763-1D	41	190	30	33081	520	17	38852                                                       	123
LTE	CBI1029-L23	12.936944	101.064166	L23-CBI1029-1B	21	60	30	33083	520	17	38852                                                       	377
LTE	CBI0503-L23	12.964166	100.935555	L23-CBI0503-3A	13	320	30	33083	520	17	39248                                                       	395
LTE	CBI0658-L23	13.007222	100.931666	L23-CBI0658-2D	42	300	30	33081	520	17	39050                                                       	104
LTE	CBI0616-L23	12.890555	100.895277	L23-CBI0616-2C	32	190	30	33083	520	17	39050                                                       	392
LTE	CBI0614-L23	13.326944	100.999722	L23-CBI0614-3B	23	120	30	33163	520	17	39248                                                       	231
LTE	CBI0033-L23	13.406944	101.075555	L23-CBI0033-3B	23	120	30	33163	520	17	39248                                                       	70
LTE	CBI0715-L23	12.923333	100.898333	L23-CBI0715-3C	33	130	30	33081	520	17	39248                                                       	97
LTE	CBI0926-L23	13.27822	100.92551	L23-CBI0926-1F	61	0	30	33162	520	17	38852                                                       	379
LTE	CBI1225-L23	13.02549	101.1607	L23-CBI1225-3A	13	0	30	33092	520	17	39248                                                       	214
LTE	CBI1161-L23	13.30953	101.18176	L23-CBI1161-1A	11	15	30	33163	520	17	38852                                                       	223
LTE	CBI1371-L23	13.346439	101.082098	L23-CBI1371-2B	22	90	30	33163	520	17	39050                                                       	398
LTE	CBI1238-L23	13.39052	101.02403	L23-CBI1238-3B	23	90	30	33161	520	17	39248                                                       	143
LTE	CBI0069-L23	13.163333	100.919722	L23-CBI0069-3A	13	330	30	33091	520	17	39248                                                       	365
LTE	CBI0612-L23	13.306388	101.126666	L23-CBI0612-2B	22	100	30	33163	520	17	39050                                                       	83
LTE	CBI0505-L23	12.860555	100.927222	L23-CBI0505-1C	31	170	30	33083	520	17	38852                                                       	279
LTE	CBI0177-L23	13.083611	100.877777	L23-CBI0177-1E	51	210	30	33091	520	17	38852                                                       	286
LTE	CBI0549-L23	13.09001	101.12702	L23-CBI0549-1D	41	300	30	33092	520	17	38852                                                       	369
LTE	CBI0422-L23	13.299746	101.158976	L23-CBI0422-3A	13	30	30	33163	520	17	39248                                                       	139
LTE	CBI0277-L23	13.147222	100.935833	L23-CBI0277-1G	71	330	30	33091	520	17	38852                                                       	211
LTE	CBI1295-L23	13.413206	101.061892	L23-CBI1295-2A	12	55	30	33163	520	17	39050                                                       	228
LTE	CBI0277-L23	13.147222	100.935833	L23-CBI0277-2D	42	210	30	33091	520	17	39050                                                       	206
LTE	CBI1289-L23	13.053102	100.925785	L23-CBI1289-2F	62	240	30	33091	520	17	39050                                                       	200
LTE	CBI0201-L23	13.228611	100.940277	L23-CBI0201-1E	51	240	30	33093	520	17	38852                                                       	119
LTE	CBI0050-L23	13.291388	101.174166	L23-CBI0050-3C	33	130	30	33163	520	17	39248                                                       	129
LTE	CBI0361-L23	12.93396225	100.8833429	L23-CBI0361-2C	32	0	30	33081	520	17	39050                                                       	452
LTE	CBI0321-L23	13.169146	100.930673	L23-CBI0321-2P	162	235	30	33091	520	17	39050                                                       	226
LTE	CBI0642-L23	13.408888	100.988333	L23-CBI0642-1C	31	120	30	33161	520	17	38852                                                       	325
LTE	CBI0039-L23	13.38641	101.28245	L23-CBI0039-3G	73	300	30	33092	520	17	39248                                                       	241
LTE	CBI0913-L23	12.9475333	100.8863037	L23-CBI0913-2C	32	0	30	33081	520	17	39050                                                       	496
LTE	CBI1229-L23	13.440833	101.111111	L23-CBI1229-3A	13	350	30	33163	520	17	39248                                                       	357
LTE	CBI0300-L23	12.825277	100.9175	L23-CBI0300-1C	31	120	30	33083	520	17	38852                                                       	267
LTE	CBI0633-L23	13.0814	101.16511	L23-CBI0633-2B	22	120	30	33092	520	17	39050                                                       	64
LTE	CBI0623-L23	13.421421	101.00417	L23-CBI0623-3A	13	0	30	33161	520	17	39248                                                       	471
LTE	CBI0508-L23	13.409166	101.012222	L23-CBI0508-3A	13	340	30	33161	520	17	39248                                                       	129
LTE	CBI0504-L23	12.943888	100.953888	L23-CBI0504-2A	12	330	30	33083	520	17	39050                                                       	399
LTE	CBI0617-L23	12.991666	100.963611	L23-CBI0617-1B	21	100	30	33083	520	17	38852                                                       	425
LTE	CBI0145-L23	12.913333	100.879166	L23-CBI0145-2E	52	260	30	33081	520	17	39050                                                       	248
LTE	CBI1123-L23	12.950387	100.888742	L23-CBI1123-1O	151	0	30	33081	520	17	38852                                                       	484
LTE	CBI0620-L23	12.718888	100.903333	L23-CBI0620-3C	33	240	30	33083	520	17	39248                                                       	185
LTE	CBI0635-L23	13.31293	101.123946	L23-CBI0635-2D	42	180	30	33163	520	17	39050                                                       	34
LTE	CBI1026-L23	13.305277	100.945833	L23-CBI1026-3C	33	240	30	33162	520	17	39248                                                       	109
LTE	CBI0042-L23	13.091666	101.284722	L23-CBI0042-1D	41	230	30	33092	520	17	38852                                                       	35
LTE	CBI1174-L23	12.9162	100.87672	L23-CBI1174-1B	21	90	30	33081	520	17	38852                                                       	347
LTE	CBI0681-L23	12.923141	100.878754	L23-CBI0681-2A	12	10	30	33081	520	17	39050                                                       	108
LTE	CBI0451-L23	13.22323	101.4386	L23-CBI0451-3B	23	120	30	33121	520	17	39248                                                       	13
LTE	CBI1101-L23	13.168611	100.937777	L23-CBI1101-3D	43	240	30	33091	520	17	39248                                                       	246
LTE	CBI0058-L23	12.689722	100.974166	L23-CBI0058-3C	33	110	30	33082	520	17	39248                                                       	298
LTE	CBI0042-L23	13.091666	101.284722	L23-CBI0042-1B	21	60	30	33092	520	17	38852                                                       	34
LTE	CBI0429-L23	13.128055	100.927222	L23-CBI0429-1A	11	50	30	33091	520	17	38852                                                       	17
LTE	CBI1108-L23	13.283611	100.916111	L23-CBI1108-2C	32	150	30	33162	520	17	39050                                                       	104
LTE	CBI0334-L23	12.914036	100.858368	L23-CBI0334-3A	13	0	30	33081	520	17	39248                                                       	446
LTE	CBI0316-L23	12.915388	100.894984	L23-CBI0316-2A	12	0	30	33081	520	17	39050                                                       	485
LTE	CBI0510-L23	13.313055	100.943055	L23-CBI0510-1A	11	0	30	33162	520	17	38852                                                       	190
LTE	CBI0654-L23	13.363611	101.060277	L23-CBI0654-1B	21	120	30	33163	520	17	38852                                                       	404
LTE	CBI1093-L23	13.08593	100.953323	L23-CBI1093-2E	52	220	30	33091	520	17	39050                                                       	213
LTE	CBI0930-L23	13.269469	100.929214	L23-CBI0930-2E	52	175	30	33162	520	17	39050                                                       	265
LTE	CBI1390-L23	13.501622	101.259003	L23-CBI1390-3B	23	90	30	33033	520	17	39248                                                       	112
LTE	CBI1361-L23	13.035735	100.946824	L23-CBI1361-2A	12	20	30	33083	520	17	39050                                                       	60
LTE	CBI1029-L23	12.936944	101.064166	L23-CBI1029-2C	32	170	30	33083	520	17	39050                                                       	292
LTE	CBI0981-L23	13.4075	101.045555	L23-CBI0981-2A	12	30	30	33163	520	17	39050                                                       	281
LTE	CBI0709-L23	13.268055	100.965555	L23-CBI0709-1C	31	90	30	33162	520	17	38852                                                       	116
LTE	CBI1409-L23	13.406147	101.201611	L23-CBI1409-3C	33	100	30	33033	520	17	39248                                                       	125
LTE	CBI0147-L23	13.274278	100.93017	L23-CBI0147-3I	93	240	30	33162	520	17	39248                                                       	289
LTE	CBI0125-L23	12.774166	100.929166	L23-CBI0125-2J	102	260	30	33083	520	17	39050                                                       	322
LTE	CBI0437-L23	13.285925	100.923027	L23-CBI0437-1D	41	0	30	33162	520	17	38852                                                       	3
LTE	CBI0420-L23	13.347777	100.994166	L23-CBI0420-3D	43	180	30	33161	520	17	39248                                                       	276
LTE	CBI0841-L23	13.290277	100.978333	L23-CBI0841-1C	31	140	30	33163	520	17	38852                                                       	384
LTE	CBI0872-L23	13.31807	101.06136	L23-CBI0872-1A	11	340	30	33163	520	17	38852                                                       	248
LTE	CBI1344-L23	13.09326	100.91233	L23-CBI1344-1C	31	150	30	33091	520	17	38852                                                       	23
LTE	CBI0635-L23	13.31293	101.123946	L23-CBI0635-3E	53	240	30	33163	520	17	39248                                                       	33
LTE	CBI0848-L23	12.8825	100.912222	L23-CBI0848-3A	13	0	30	33083	520	17	39248                                                       	257
LTE	CBI0048-L23	13.075555	100.908055	L23-CBI0048-1A	11	0	30	33091	520	17	38852                                                       	385
LTE	CBI0516-L23	13.294166	100.925277	L23-CBI0516-2D	42	210	30	33162	520	17	39050                                                       	389
LTE	CBI0965-L23	12.6883721	100.9810932	L23-CBI0965-1C	31	0	30	33082	520	17	38852                                                       	491
LTE	CBI0121-L23	13.11	101.039722	L23-CBI0121-2B	22	180	30	33091	520	17	39050                                                       	276
LTE	CBI0754-L23	13.390146	101.184473	L23-CBI0754-1B	21	60	30	33033	520	17	38852                                                       	320
LTE	CBI0864-L23	13.32168	101.40897	L23-CBI0864-3B	23	90	30	33121	520	17	39248                                                       	312
LTE	CBI0395-L23	13.375	100.986944	L23-CBI0395-3B	23	80	30	33161	520	17	39248                                                       	160
LTE	CBI0628-L23	13.310555	100.923888	L23-CBI0628-2D	42	280	30	33162	520	17	39050                                                       	339
LTE	CBI0914-L23	12.89532	100.94808	L23-CBI0914-2C	32	210	30	33083	520	17	39050                                                       	85
LTE	CBI1395-L23	13.389525	100.986314	L23-CBI1395-3B	23	60	30	33161	520	17	39248                                                       	338
LTE	CBI0888-L23	13.165833	100.925277	L23-CBI0888-3H	83	340	30	33091	520	17	39248                                                       	54
LTE	CBI0566-L23	13.090833	101.115277	L23-CBI0566-2B	22	100	30	33092	520	17	39050                                                       	194
LTE	CBI1313-L23	13.11158	100.91681	L23-CBI1313-3E	53	210	30	33091	520	17	39248                                                       	34
LTE	CBI1331-L23	13.291369	101.164609	L23-CBI1331-2A	12	60	30	33163	520	17	39050                                                       	314
LTE	CBI0713-L23	13.373763	101.340773	L23-CBI0713-3C	33	240	30	33092	520	17	39248                                                       	379
LTE	CBI0560-L23	13.445555	101.062222	L23-CBI0560-1C	31	265	30	33163	520	17	38852                                                       	188
LTE	CBI0092-L23	13.07184	100.9247	L23-CBI0092-2D	42	340	30	33091	520	17	39050                                                       	53
LTE	CBI1355-L23	13.098619	101.01505	L23-CBI1355-2B	22	140	30	33091	520	17	39050                                                       	174
LTE	CBI0318-L23	12.968888	100.910833	L23-CBI0318-3A	13	20	30	33081	520	17	39248                                                       	105
LTE	CBI1078-L23	13.32059	100.98949	L23-CBI1078-2B	22	90	30	33163	520	17	39050                                                       	197
LTE	CBI1107-L23	12.925555	100.880833	L23-CBI1107-1C	31	270	30	33081	520	17	38852                                                       	397
LTE	CBI0252-L23	13.091937	100.95226	L23-CBI0252-3E	53	240	30	33091	520	17	39248                                                       	242
LTE	CBI0971-L23	13.045	101.07583	L23-CBI0971-2A	12	40	30	33092	520	17	39050                                                       	267
LTE	CBI1295-L23	13.41302	101.06177	L23-CBI1295-1C	31	120	30	33163	520	17	38852                                                       	240
LTE	RYG0730-L23	13.05673	101.17135	L23-RYG0730-2E	52	230	30	33092	520	17	39050                                                       	74
LTE	CBI0932-L23	13.386388	100.988055	L23-CBI0932-2D	42	180	30	33161	520	17	39050                                                       	196
LTE	CBI1040-L23	12.86549	100.94076	L23-CBI1040-2C	32	230	30	33083	520	17	39050                                                       	246
LTE	CBI0823-L23	12.91064	100.92307	L23-CBI0823-1A	11	0	30	33081	520	17	38852                                                       	127
LTE	CBI0923-L23	13.283237	100.925397	L23-CBI0923-1E	51	170	30	33162	520	17	38852                                                       	114
LTE	CBI0964-L23	13.140833	100.939166	L23-CBI0964-3B	23	130	30	33091	520	17	39248                                                       	70
LTE	CBI1151-L23	13.414615	101.27839	L23-CBI1151-2D	42	300	30	33092	520	17	39050                                                       	45
LTE	CBI0682-L23	12.933713	100.897524	L23-CBI0682-2E	52	0	30	33081	520	17	39050                                                       	453
LTE	CBI0924-L23	13.28325	100.92544	L23-CBI0924-3I	93	80	30	33162	520	17	39248                                                       	166
LTE	CBI1132-L23	12.93275	100.88739	L23-CBI1132-2C	32	170	30	33081	520	17	39050                                                       	376
LTE	CBI0464-L23	13.160598	101.050998	L23-CBI0464-1A	11	60	30	33091	520	17	38852                                                       	160
LTE	CBI0911-L23	13.415555	101.024444	L23-CBI0911-3F	63	330	30	33161	520	17	39248                                                       	362
LTE	CBI0293-L23	13.070555	101.263888	L23-CBI0293-3B	23	220	30	33092	520	17	39248                                                       	374
LTE	CBI1146-L23	13.251111	101.183055	L23-CBI1146-1A	11	20	30	33163	520	17	38852                                                       	343
LTE	CBI0301-L23	13.08	101.000277	L23-CBI0301-3B	23	70	30	33091	520	17	39248                                                       	154
LTE	CBI0764-L23	13.073333	100.995277	L23-CBI0764-2C	32	120	30	33091	520	17	39050                                                       	2
LTE	CBI0134-L23	13.162777	100.938333	L23-CBI0134-3E	53	240	30	33091	520	17	39248                                                       	186
LTE	CBI0682-L23	12.933713	100.897524	L23-CBI0682-3C	33	0	30	33081	520	17	39248                                                       	461
LTE	CBI0881-L23	13.408333	101.0275	L23-CBI0881-3A	13	10	30	33161	520	17	39248                                                       	125
LTE	CBI0066-L23	13.00029	100.92594	L23-CBI0066-3D	43	200	30	33081	520	17	39248                                                       	102
LTE	CBI0292-L23	12.679722	100.929166	L23-CBI0292-2B	22	95	30	33082	520	17	39050                                                       	258
LTE	CBI0929-L23	13.271728	100.9289	L23-CBI0929-3D	43	270	30	33162	520	17	39248                                                       	127
LTE	CBI0925-L23	13.279353	100.926035	L23-CBI0925-2C	32	305	30	33162	520	17	39050                                                       	124
LTE	CBI0238-L23	13.448055	101.046666	L23-CBI0238-1E	51	300	30	33163	520	17	38852                                                       	221
LTE	CBI0862-L23	13.35	101.008611	L23-CBI0862-1A	11	30	30	33163	520	17	38852                                                       	335
LTE	CBI0601-L23	13.324444	101.123333	L23-CBI0601-1C	31	130	30	33163	520	17	38852                                                       	425
LTE	CBI1325-L23	13.443092	101.041546	L23-CBI1325-1E	51	260	30	33163	520	17	38852                                                       	67
LTE	CBI0926-L23	13.278198	100.925584	L23-CBI0926-2A	12	15	30	33162	520	17	39050                                                       	378
LTE	CBI0020-L23	13.03728	101.086423	L23-CBI0020-1E	51	270	30	33092	520	17	38852                                                       	246
LTE	CBI0781-L23	13.13139	101.00636	L23-CBI0781-2D	42	230	30	33091	520	17	39050                                                       	138
LTE	CBI0764-L23	13.073333	100.995277	L23-CBI0764-1E	51	310	30	33091	520	17	38852                                                       	400
LTE	CBI0226-L23	13.10178	100.916072	L23-CBI0226-3A	13	30	30	33091	520	17	39248                                                       	297
LTE	CBI0856-L23	12.89646	100.88807	L23-CBI0856-1B	21	150	30	33083	520	17	38852                                                       	243
LTE	CBI0042-L23	13.091666	101.284722	L23-CBI0042-2B	22	60	30	33092	520	17	39050                                                       	34
LTE	CBI0366-L23	12.954166	100.906944	L23-CBI0366-3B	23	20	30	33081	520	17	39248                                                       	150
LTE	CBI1322-L23	12.92844	100.88374	L23-CBI1322-1E	51	210	30	33081	520	17	38852                                                       	237
LTE	CBI0973-L23	13.061666	100.921666	L23-CBI0973-2A	12	40	30	33091	520	17	39050                                                       	23
LTE	CBI0880-L23	13.0648	100.99466	L23-CBI0880-3A	13	340	30	33091	520	17	39248                                                       	122
LTE	CBI1235-L23	13.422222	101.032222	L23-CBI1235-1E	51	250	30	33161	520	17	38852                                                       	114
LTE	CBI0193-L23	12.913055	100.970277	L23-CBI0193-1C	31	240	30	33083	520	17	38852                                                       	379
LTE	CBI1332-L23	12.7723	100.90663	L23-CBI1332-1D	41	260	30	33083	520	17	38852                                                       	54
LTE	CBI0115-L23	13.400277	101.405277	L23-CBI0115-1A	11	0	30	33073	520	17	38852                                                       	71
LTE	RYG0653-L23	12.956606	101.09134	L23-RYG0653-1B	21	100	30	33092	520	17	38852                                                       	364
LTE	CBI1142-L23	13.247777	101.333888	L23-CBI1142-1C	31	230	30	33092	520	17	38852                                                       	169
LTE	CBI0302-L23	13.036944	101.114722	L23-CBI0302-1D	41	135	30	33092	520	17	38852                                                       	150
LTE	CBI0892-L23	13.29046	100.93002	L23-CBI0892-1B	21	150	30	33162	520	17	38852                                                       	330
